game_id,date,matchup,bet_team,bet_side,home_spread,home_odds,away_spread,away_odds,predicted_margin,margin_advantage,cover_prob,confidence,bet_size_fraction,bet_amount,potential_profit,book,type,is_home_favored,is_away_favored,result,reason,timestamp
22500249,2025-11-18 00:00:00+00:00,GSW @ ORL,ORL,home,3.5,-115.0,-3.5,-105.0,6.4531354904174805,9.95313549041748,0.7710580169768753,0.3226567804813385,0.1,6,5.217391304347826,betmgm,spread,False,True,W,"Predicted Margin: 6.5, Home Spread: 3.5, Home Odds: -115, Edge: 10.0, Cover Probability: 77.1%, Confidence: 32.3%",2025-11-18 11:26:12.251827
22500253,2025-11-18 00:00:00+00:00,UTA @ LAL,UTA,away,-12.5,-115.0,12.5,-105.0,2.4765639305114746,10.023436069488524,0.7719776826145647,0.1238281950354576,0.1,6,5.7142857142857135,betmgm,spread,True,False,L,"Predicted Margin: 2.5, Away Spread: 12.5, Away Odds: -105, Edge: 10.0, Cover Probability: 77.2%, Confidence: 12.4%",2025-11-18 11:26:12.251827
22500261,2025-11-19 00:00:00+00:00,SAC @ OKC,SAC,away,-18.5,-110.0,18.5,-110.0,11.430500030517578,7.069499969482422,0.7307955977210506,0.571524977684021,0.1,7,6.363636363636363,betmgm,spread,True,False,W,"Predicted Margin: 11.4, Away Spread: 18.5, Away Odds: -110, Edge: 7.1, Cover Probability: 73.1%, Confidence: 57.2%",2025-11-19 11:06:04.042038
22500260,2025-11-19 00:00:00+00:00,DEN @ NOP,NOP,home,14.5,-115.0,-14.5,-105.0,-8.547656059265137,5.952343940734863,0.7142609159817053,0.4273827970027923,0.0964152423401665,6,5.217391304347826,betmgm,spread,False,True,W,"Predicted Margin: -8.5, Home Spread: 14.5, Home Odds: -115, Edge: 6.0, Cover Probability: 71.4%, Confidence: 42.7%",2025-11-19 11:06:04.042038
22500266,2025-11-20 00:00:00+00:00,PHI @ MIL,MIL,home,2.5,-115.0,-2.5,-105.0,3.7532806396484375,6.2532806396484375,0.7187440392811477,0.1876640319824218,0.0988249211136169,8,6.956521739130435,betmgm,spread,False,True,L,"Predicted Margin: 3.8, Home Spread: 2.5, Home Odds: -115, Edge: 6.3, Cover Probability: 71.9%, Confidence: 18.8%",2025-11-20 11:25:01.851355
22500055,2025-11-21 00:00:00+00:00,OKC @ UTA,UTA,home,16.5,-110.0,-16.5,-110.0,-4.194543361663818,12.305456638336182,0.7997903192163864,0.2097271680831909,0.1,7,6.363636363636363,betmgm,spread,False,True,L,"Predicted Margin: -4.2, Home Spread: 16.5, Home Odds: -110, Edge: 12.3, Cover Probability: 80.0%, Confidence: 21.0%",2025-11-21 12:24:07.318288
22500053,2025-11-21 00:00:00+00:00,MIN @ PHX,PHX,home,4.5,-110.0,-4.5,-110.0,1.286423921585083,5.786423921585083,0.7117826985699525,0.0643211975693702,0.098685916749225,7,6.363636363636363,betmgm,spread,False,True,W,"Predicted Margin: 1.3, Home Spread: 4.5, Home Odds: -110, Edge: 5.8, Cover Probability: 71.2%, Confidence: 6.4%",2025-11-21 12:24:07.318288
22500280,2025-11-23 00:00:00+00:00,POR @ OKC,POR,away,-15.5,-115.0,15.5,-105.0,10.933566093444824,4.566433906555176,0.6934987998606749,0.5466783046722412,0.0929181349285958,6,5.7142857142857135,betmgm,spread,True,False,L,"Predicted Margin: 10.9, Away Spread: 15.5, Away Odds: -105, Edge: 4.6, Cover Probability: 69.3%, Confidence: 54.7%",2025-11-23 13:45:34.368284
22500282,2025-11-23 00:00:00+00:00,LAL @ UTA,UTA,home,9.5,-110.0,-9.5,-110.0,-2.3621068000793457,7.137893199920654,0.7317963737052662,0.118105337023735,0.1,7,6.363636363636363,betmgm,spread,False,True,W,"Predicted Margin: -2.4, Home Spread: 9.5, Home Odds: -110, Edge: 7.1, Cover Probability: 73.2%, Confidence: 11.8%",2025-11-23 13:45:34.368284
22500276,2025-11-23 00:00:00+00:00,CHA @ ATL,CHA,away,-7.5,-115.0,7.5,-105.0,1.8555859327316284,5.644414067268372,0.7096586916300079,0.0927792936563491,0.1,7,6.666666666666666,betmgm,spread,True,False,W,"Predicted Margin: 1.9, Away Spread: 7.5, Away Odds: -105, Edge: 5.6, Cover Probability: 71.0%, Confidence: 9.3%",2025-11-23 13:45:34.368284
22500291,2025-11-24 00:00:00+00:00,UTA @ GSW,UTA,away,-14.5,-110.0,14.5,-110.0,6.721525192260742,7.778474807739258,0.7410841495526056,0.3360762596130371,0.1,8,7.272727272727272,betmgm,spread,True,False,L,"Predicted Margin: 6.7, Away Spread: 14.5, Away Odds: -110, Edge: 7.8, Cover Probability: 74.1%, Confidence: 33.6%",2025-11-24 13:24:54.725905
22500289,2025-11-24 00:00:00+00:00,CHI @ NOP,NOP,home,5.5,-110.0,-5.5,-110.0,0.1452780067920684,5.6452780067920685,0.7096716204584391,0.0072639002464711,0.0975776007406805,7,6.363636363636363,betmgm,spread,False,True,W,"Predicted Margin: 0.1, Home Spread: 5.5, Home Odds: -110, Edge: 5.6, Cover Probability: 71.0%, Confidence: 0.7%",2025-11-24 13:24:54.725905
22500057,2025-11-25 00:00:00+00:00,ATL @ WAS,WAS,home,10.5,-110.0,-10.5,-110.0,-6.800896644592285,3.699103355407715,0.6805482340349297,0.3400448262691498,0.0822878228683381,6,5.454545454545454,betmgm,spread,False,True,W,"Predicted Margin: -6.8, Home Spread: 10.5, Home Odds: -110, Edge: 3.7, Cover Probability: 68.1%, Confidence: 34.0%",2025-11-25 11:39:40.318632
22500066,2025-11-26 00:00:00+00:00,HOU @ GSW,HOU,away,-2.5,-110.0,2.5,-110.0,-4.202786445617676,6.702786445617676,0.725403837937701,0.2101393193006515,0.1,8,7.272727272727272,betmgm,spread,True,False,W,"Predicted Margin: -4.2, Away Spread: 2.5, Away Odds: -110, Edge: 6.7, Cover Probability: 72.5%, Confidence: 21.0%",2025-11-26 12:30:45.987983
22500062,2025-11-26 00:00:00+00:00,MIL @ MIA,MIL,away,-8.5,-110.0,8.5,-110.0,3.4033308029174805,5.09666919708252,0.7014500125495685,0.1701665371656417,0.0932612565885234,8,7.272727272727272,betmgm,spread,True,False,W,"Predicted Margin: 3.4, Away Spread: 8.5, Away Odds: -110, Edge: 5.1, Cover Probability: 70.1%, Confidence: 17.0%",2025-11-26 12:30:45.987983
22500061,2025-11-26 00:00:00+00:00,NYK @ CHA,CHA,home,6.5,-110.0,-6.5,-110.0,-3.092473268508911,3.407526731491089,0.6762258384641084,0.154623657464981,0.0800185651936569,6,5.454545454545454,betmgm,spread,False,True,L,"Predicted Margin: -3.1, Home Spread: 6.5, Home Odds: -110, Edge: 3.4, Cover Probability: 67.6%, Confidence: 15.5%",2025-11-26 12:30:45.987983
22500067,2025-11-26 00:00:00+00:00,SAS @ POR,SAS,away,-1.5,100.0,1.5,-120.0,-3.1290218830108643,4.629021883010864,0.6944367637443409,0.1564510911703109,0.0819402200593875,7,5.833333333333334,betmgm,spread,True,False,W,"Predicted Margin: -3.1, Away Spread: 1.5, Away Odds: -120, Edge: 4.6, Cover Probability: 69.4%, Confidence: 15.6%",2025-11-26 12:30:45.987983
22500060,2025-11-26 00:00:00+00:00,DET @ BOS,BOS,home,2.5,-105.0,-2.5,-115.0,0.6966084837913513,3.196608483791352,0.6731128829828763,0.0348304249346256,0.082470352528724,7,6.666666666666666,betmgm,spread,False,True,W,"Predicted Margin: 0.7, Home Spread: 2.5, Home Odds: -105, Edge: 3.2, Cover Probability: 67.3%, Confidence: 3.5%",2025-11-26 12:30:45.987983
22500077,2025-11-28 00:00:00+00:00,SAC @ UTA,UTA,home,-2.5,-110.0,2.5,-110.0,5.873747825622559,3.3737478256225586,0.6757264659055588,0.2936874032020569,0.0797563946004183,8,7.272727272727272,betmgm,spread,True,False,W,"Predicted Margin: 5.9, Home Spread: -2.5, Home Odds: -110, Edge: 3.4, Cover Probability: 67.6%, Confidence: 29.4%",2025-11-28 13:32:41.805329
22500078,2025-11-28 00:00:00+00:00,DAL @ LAL,DAL,away,-9.5,-110.0,9.5,-110.0,5.530540466308594,3.9694595336914062,0.6845726009810689,0.2765270173549652,0.0844006155150611,9,8.181818181818182,betmgm,spread,True,False,L,"Predicted Margin: 5.5, Away Spread: 9.5, Away Odds: -110, Edge: 4.0, Cover Probability: 68.5%, Confidence: 27.7%",2025-11-28 13:32:41.805329
22500071,2025-11-28 00:00:00+00:00,CHI @ CHA,CHA,home,3.5,-115.0,-3.5,-105.0,3.61614990234375,7.11614990234375,0.7314783855863112,0.1808075010776519,0.1,10,8.695652173913043,betmgm,spread,False,True,W,"Predicted Margin: 3.6, Home Spread: 3.5, Home Odds: -115, Edge: 7.1, Cover Probability: 73.1%, Confidence: 18.1%",2025-11-28 13:32:41.805329
22500070,2025-11-28 00:00:00+00:00,PHI @ BKN,BKN,home,6.5,-105.0,-6.5,-115.0,-3.271798610687256,3.228201389312744,0.6735783593238771,0.1635899245738983,0.082708909153487,8,7.619047619047619,betmgm,spread,False,True,L,"Predicted Margin: -3.3, Home Spread: 6.5, Home Odds: -105, Edge: 3.2, Cover Probability: 67.4%, Confidence: 16.4%",2025-11-28 13:32:41.805329
22500076,2025-11-28 00:00:00+00:00,SAS @ DEN,SAS,away,-7.5,-105.0,7.5,-115.0,3.6624932289123535,3.837506771087648,0.6826066515092334,0.1831246614456176,0.0794010751862129,8,6.956521739130435,betmgm,spread,True,False,W,"Predicted Margin: 3.7, Away Spread: 7.5, Away Odds: -115, Edge: 3.8, Cover Probability: 68.3%, Confidence: 18.3%",2025-11-28 13:32:41.805329
22500073,2025-11-28 00:00:00+00:00,WAS @ IND,WAS,away,-7.5,-105.0,7.5,-115.0,3.455108880996704,4.044891119003296,0.6856978213936619,0.1727554500102996,0.0810625789990932,8,6.956521739130435,betmgm,spread,True,False,L,"Predicted Margin: 3.5, Away Spread: 7.5, Away Odds: -115, Edge: 4.0, Cover Probability: 68.6%, Confidence: 17.3%",2025-11-28 13:32:41.805329
22500298,2025-11-29 00:00:00+00:00,NOP @ GSW,GSW,home,-8.5,-115.0,8.5,-105.0,11.899523735046388,3.3995237350463867,0.6761074982425082,0.5949761867523193,0.0759077803053481,8,6.956521739130435,betmgm,spread,True,False,L,"Predicted Margin: 11.9, Home Spread: -8.5, Home Odds: -115, Edge: 3.4, Cover Probability: 67.6%, Confidence: 59.5%",2025-11-29 13:54:07.829968
22500297,2025-11-29 00:00:00+00:00,BKN @ MIL,BKN,away,-10.5,-115.0,10.5,-105.0,6.966522216796875,3.533477783203125,0.6780904467000984,0.3483261168003082,0.0850213539338004,9,8.571428571428571,betmgm,spread,True,False,L,"Predicted Margin: 7.0, Away Spread: 10.5, Away Odds: -105, Edge: 3.5, Cover Probability: 67.8%, Confidence: 34.8%",2025-11-29 13:54:07.829968
22500300,2025-11-29 00:00:00+00:00,DAL @ LAC,DAL,away,-7.5,-115.0,7.5,-105.0,3.1071743965148926,4.392825603485107,0.6908986743730392,0.1553587168455124,0.0915855706161826,9,8.571428571428571,betmgm,spread,True,False,W,"Predicted Margin: 3.1, Away Spread: 7.5, Away Odds: -105, Edge: 4.4, Cover Probability: 69.1%, Confidence: 15.5%",2025-11-29 13:54:07.829968
22500293,2025-11-29 00:00:00+00:00,BOS @ MIN,BOS,away,-5.5,-115.0,5.5,-105.0,2.267728567123413,3.232271432876587,0.6736383469033035,0.1133864298462867,0.082739652787943,8,7.619047619047619,betmgm,spread,True,False,W,"Predicted Margin: 2.3, Away Spread: 5.5, Away Odds: -105, Edge: 3.2, Cover Probability: 67.4%, Confidence: 11.3%",2025-11-29 13:54:07.829968
22500296,2025-11-29 00:00:00+00:00,DET @ MIA,DET,away,-4.5,-110.0,4.5,-110.0,1.3478795289993286,3.1521204710006714,0.6724579194394408,0.0673939734697341,0.0780404077057063,8,7.272727272727272,betmgm,spread,True,False,W,"Predicted Margin: 1.3, Away Spread: 4.5, Away Odds: -110, Edge: 3.2, Cover Probability: 67.2%, Confidence: 6.7%",2025-11-29 13:54:07.829968
22500295,2025-11-29 00:00:00+00:00,CHI @ IND,IND,home,3.5,-110.0,-3.5,-110.0,0.0883499011397361,3.588349901139736,0.6789040130912002,0.0044174948707222,0.08142460687288,8,7.272727272727272,betmgm,spread,False,True,W,"Predicted Margin: 0.1, Home Spread: 3.5, Home Odds: -110, Edge: 3.6, Cover Probability: 67.9%, Confidence: 0.4%",2025-11-29 13:54:07.829968
22500305,2025-11-30 00:00:00+00:00,OKC @ POR,POR,home,11.5,-115.0,-11.5,-105.0,-5.693205833435059,5.806794166564941,0.7120871640884089,0.284660279750824,0.0952468506975197,11,9.565217391304348,betmgm,spread,False,True,W,"Predicted Margin: -5.7, Home Spread: 11.5, Home Odds: -115, Edge: 5.8, Cover Probability: 71.2%, Confidence: 28.5%",2025-11-30 10:36:33.076646
22500301,2025-11-30 00:00:00+00:00,HOU @ UTA,UTA,home,11.5,-105.0,-11.5,-115.0,-3.0114402770996094,8.48855972290039,0.7511661377753993,0.1505720168352127,0.1,12,11.428571428571429,betmgm,spread,False,True,L,"Predicted Margin: -3.0, Home Spread: 11.5, Home Odds: -105, Edge: 8.5, Cover Probability: 75.1%, Confidence: 15.1%",2025-11-30 10:36:33.076646
22500303,2025-11-30 00:00:00+00:00,TOR @ NYK,TOR,away,-8.5,-105.0,8.5,-115.0,5.017714023590088,3.482285976409912,0.6773321073518017,0.2508856952190399,0.0765660077015934,9,7.826086956521739,betmgm,spread,True,False,L,"Predicted Margin: 5.0, Away Spread: 8.5, Away Odds: -115, Edge: 3.5, Cover Probability: 67.7%, Confidence: 25.1%",2025-11-30 10:36:33.076646
22500302,2025-11-30 00:00:00+00:00,BOS @ CLE,BOS,away,-7.5,-110.0,7.5,-110.0,2.230898380279541,5.269101619720459,0.7040359763082331,0.1115449219942092,0.0946188875618223,11,10.0,betmgm,spread,True,False,W,"Predicted Margin: 2.2, Away Spread: 7.5, Away Odds: -110, Edge: 5.3, Cover Probability: 70.4%, Confidence: 11.2%",2025-11-30 10:36:33.076646
22500315,2025-12-01 00:00:00+00:00,DAL @ DEN,DAL,away,-11.5,-105.0,11.5,-115.0,7.981761455535889,3.518238544464112,0.6778646297171642,0.3990880846977234,0.0768522384729757,9,7.826086956521739,betmgm,spread,True,False,W,"Predicted Margin: 8.0, Away Spread: 11.5, Away Odds: -115, Edge: 3.5, Cover Probability: 67.8%, Confidence: 39.9%",2025-12-01 13:30:25.423974
22500311,2025-12-01 00:00:00+00:00,MIL @ WAS,WAS,home,10.5,-115.0,-10.5,-105.0,-4.949715614318848,5.550284385681152,0.7082495824169772,0.2474857866764068,0.0931841505491252,11,9.565217391304348,betmgm,spread,False,True,W,"Predicted Margin: -4.9, Home Spread: 10.5, Home Odds: -115, Edge: 5.6, Cover Probability: 70.8%, Confidence: 24.7%",2025-12-01 13:30:25.423974
22500316,2025-12-01 00:00:00+00:00,HOU @ UTA,UTA,home,11.5,-105.0,-11.5,-115.0,-2.022422313690185,9.477577686309814,0.7647478145015623,0.101121112704277,0.1,11,10.476190476190476,betmgm,spread,False,True,W,"Predicted Margin: -2.0, Home Spread: 11.5, Home Odds: -105, Edge: 9.5, Cover Probability: 76.5%, Confidence: 10.1%",2025-12-01 13:30:25.423974
22500318,2025-12-02 00:00:00+00:00,WAS @ PHI,WAS,away,-13.5,-110.0,13.5,-110.0,7.744346618652344,5.755653381347656,0.7113226807147319,0.3872173428535461,0.0984444073752342,14,12.727272727272728,betmgm,spread,True,False,L,"Predicted Margin: 7.7, Away Spread: 13.5, Away Odds: -110, Edge: 5.8, Cover Probability: 71.1%, Confidence: 38.7%",2025-12-02 11:08:59.690799
22500323,2025-12-02 00:00:00+00:00,OKC @ GSW,GSW,home,11.5,-110.0,-11.5,-110.0,-6.77984619140625,4.72015380859375,0.69580292340343,0.3389922976493835,0.0902965347868007,13,11.818181818181818,betmgm,spread,False,True,L,"Predicted Margin: -6.8, Home Spread: 11.5, Home Odds: -110, Edge: 4.7, Cover Probability: 69.6%, Confidence: 33.9%",2025-12-02 11:08:59.690799
22500330,2025-12-03 00:00:00+00:00,SAC @ HOU,SAC,away,-15.5,-110.0,15.5,-110.0,10.166619300842283,5.333380699157715,0.7049996686371172,0.5083309412002563,0.0951248260344865,12,10.909090909090908,betmgm,spread,True,False,L,"Predicted Margin: 10.2, Away Spread: 15.5, Away Odds: -110, Edge: 5.3, Cover Probability: 70.5%, Confidence: 50.8%",2025-12-03 12:59:12.013425
22500324,2025-12-03 00:00:00+00:00,POR @ CLE,POR,away,-11.5,-110.0,11.5,-110.0,5.79241943359375,5.70758056640625,0.7106037560171714,0.289620965719223,0.0980669719090149,12,10.909090909090908,betmgm,spread,True,False,W,"Predicted Margin: 5.8, Away Spread: 11.5, Away Odds: -110, Edge: 5.7, Cover Probability: 71.1%, Confidence: 29.0%",2025-12-03 12:59:12.013425
22500328,2025-12-03 00:00:00+00:00,CHA @ NYK,CHA,away,-8.5,-115.0,8.5,-105.0,4.839329242706299,3.660670757293701,0.679977359855543,0.2419664561748504,0.0859883969259657,11,10.476190476190476,betmgm,spread,True,False,L,"Predicted Margin: 4.8, Away Spread: 8.5, Away Odds: -105, Edge: 3.7, Cover Probability: 68.0%, Confidence: 24.2%",2025-12-03 12:59:12.013425
22500326,2025-12-03 00:00:00+00:00,SAS @ ORL,SAS,away,-8.5,-105.0,8.5,-115.0,2.754400968551636,5.745599031448364,0.7111723424512283,0.1377200484275818,0.0947551340675352,12,10.434782608695652,betmgm,spread,True,False,W,"Predicted Margin: 2.8, Away Spread: 8.5, Away Odds: -115, Edge: 5.7, Cover Probability: 71.1%, Confidence: 13.8%",2025-12-03 12:59:12.013425
22500337,2025-12-04 00:00:00+00:00,MIN @ NOP,NOP,home,12.5,-118.0,-12.5,-102.0,-9.46255588531494,3.0374441146850586,0.6707724330635368,0.4731277823448181,0.0705709760196276,8,6.779661016949152,betmgm,spread,False,True,W,"Predicted Margin: -9.5, Home Spread: 12.5, Home Odds: -118, Edge: 3.0, Cover Probability: 67.1%, Confidence: 47.3%",2025-12-04 12:11:09.903155
22500335,2025-12-04 00:00:00+00:00,UTA @ BKN,BKN,home,5.5,-115.0,-5.5,-105.0,-2.1329545974731445,3.3670454025268555,0.6756274165219872,0.1066477298736572,0.0756497363805681,9,7.826086956521739,betmgm,spread,False,True,L,"Predicted Margin: -2.1, Home Spread: 5.5, Home Odds: -115, Edge: 3.4, Cover Probability: 67.6%, Confidence: 10.7%",2025-12-04 12:11:09.903155
22500343,2025-12-05 00:00:00+00:00,UTA @ NYK,UTA,away,-15.5,-105.0,15.5,-115.0,7.279621601104736,8.220378398895264,0.7473877695298959,0.3639810681343078,0.1,11,9.565217391304348,betmgm,spread,True,False,L,"Predicted Margin: 7.3, Away Spread: 15.5, Away Odds: -115, Edge: 8.2, Cover Probability: 74.7%, Confidence: 36.4%",2025-12-05 14:29:49.286926
22500338,2025-12-05 00:00:00+00:00,LAL @ BOS,LAL,away,-7.5,-115.0,7.5,-105.0,2.828892946243286,4.671107053756714,0.6950676061530002,0.1414446532726287,0.0937221481534126,11,10.476190476190476,betmgm,spread,True,False,L,"Predicted Margin: 2.8, Away Spread: 7.5, Away Odds: -105, Edge: 4.7, Cover Probability: 69.5%, Confidence: 14.1%",2025-12-05 14:29:49.286926
22500340,2025-12-05 00:00:00+00:00,DEN @ ATL,ATL,home,5.5,-115.0,-5.5,-105.0,-1.7223762273788452,3.777623772621155,0.6817155541941513,0.0861188098788261,0.0789221103793563,9,7.826086956521739,betmgm,spread,False,True,W,"Predicted Margin: -1.7, Home Spread: 5.5, Home Odds: -115, Edge: 3.8, Cover Probability: 68.2%, Confidence: 8.6%",2025-12-05 14:29:49.286926
22500353,2025-12-06 00:00:00+00:00,MIL @ DET,MIL,away,-12.5,-110.0,12.5,-110.0,6.971941947937012,5.528058052062988,0.707916732069487,0.3485971093177795,0.0966562843364806,10,9.09090909090909,betmgm,spread,True,False,W,"Predicted Margin: 7.0, Away Spread: 12.5, Away Odds: -110, Edge: 5.5, Cover Probability: 70.8%, Confidence: 34.9%",2025-12-06 13:27:02.502031
22500356,2025-12-06 00:00:00+00:00,HOU @ DAL,DAL,home,7.5,-110.0,-7.5,-110.0,-2.976853609085083,4.523146390914917,0.6928502439384843,0.1488426774740219,0.0887463780677042,9,8.181818181818182,betmgm,spread,False,True,W,"Predicted Margin: -3.0, Home Spread: 7.5, Home Odds: -110, Edge: 4.5, Cover Probability: 69.3%, Confidence: 14.9%",2025-12-06 13:27:02.502031
22500352,2025-12-06 00:00:00+00:00,GSW @ CLE,GSW,away,-7.5,-110.0,7.5,-110.0,2.8261208534240723,4.673879146575928,0.6951091624674334,0.1413060426712036,0.0899323102954025,10,9.09090909090909,betmgm,spread,True,False,W,"Predicted Margin: 2.8, Away Spread: 7.5, Away Odds: -110, Edge: 4.7, Cover Probability: 69.5%, Confidence: 14.1%",2025-12-06 13:27:02.502031
22500351,2025-12-06 00:00:00+00:00,ATL @ WAS,WAS,home,9.5,-110.0,-9.5,-110.0,-1.3745958805084229,8.125404119491577,0.7460408827997892,0.0687297955155372,0.1,11,10.0,betmgm,spread,False,True,L,"Predicted Margin: -1.4, Home Spread: 9.5, Home Odds: -110, Edge: 8.1, Cover Probability: 74.6%, Confidence: 6.9%",2025-12-06 13:27:02.502031
22500359,2025-12-07 00:00:00+00:00,DEN @ CHA,CHA,home,10.5,-105.0,-10.5,-115.0,-6.075109004974365,4.424890995025635,0.6913787108146753,0.3037554621696472,0.091831589292521,11,10.476190476190476,betmgm,spread,False,True,W,"Predicted Margin: -6.1, Home Spread: 10.5, Home Odds: -105, Edge: 4.4, Cover Probability: 69.1%, Confidence: 30.4%",2025-12-07 15:54:14.984812
22500362,2025-12-07 00:00:00+00:00,LAL @ PHI,PHI,home,4.5,-110.0,-4.5,-110.0,-1.1652705669403076,3.3347294330596924,0.6751500175775986,0.0582635290920734,0.0794537592282393,10,9.09090909090909,betmgm,spread,False,True,W,"Predicted Margin: -1.2, Home Spread: 4.5, Home Odds: -110, Edge: 3.3, Cover Probability: 67.5%, Confidence: 5.8%",2025-12-07 15:54:14.984812
22501202,2025-12-09 00:00:00+00:00,NYK @ TOR,TOR,home,5.5,-115.0,-5.5,-105.0,-0.3728770911693573,5.127122908830643,0.7019067858563619,0.0186438541859388,0.0897748973977945,13,11.304347826086955,betmgm,spread,False,True,L,"Predicted Margin: -0.4, Home Spread: 5.5, Home Odds: -115, Edge: 5.1, Cover Probability: 70.2%, Confidence: 1.9%",2025-12-09 12:05:50.447961
22501204,2025-12-10 00:00:00+00:00,SAS @ LAL,SAS,away,-7.5,-105.0,7.5,-115.0,2.3115458488464355,5.1884541511535645,0.702826624043323,0.115577295422554,0.0902693104232861,12,10.434782608695652,betmgm,spread,True,False,W,"Predicted Margin: 2.3, Away Spread: 7.5, Away Odds: -115, Edge: 5.2, Cover Probability: 70.3%, Confidence: 11.6%",2025-12-10 13:01:27.230344
22501208,2025-12-11 00:00:00+00:00,DEN @ SAC,SAC,home,10.5,-115.0,-10.5,-105.0,-7.141311168670654,3.3586888313293457,0.6755039388987694,0.3570655584335327,0.0755833671580885,11,9.565217391304348,betmgm,spread,False,True,L,"Predicted Margin: -7.1, Home Spread: 10.5, Home Odds: -115, Edge: 3.4, Cover Probability: 67.6%, Confidence: 35.7%",2025-12-11 21:17:15.428150
